 Flow Duration, Bwd Packet Length Std, Flow IAT Std, Packet Length Std, SYN Flag Count, ACK Flag Count, Average Packet Size
440879,210.5,113293.3466,258.8087752,0,0,154.7142857
417,0,0,0,0,1,0
431867,210.5,110972.6928,260.5556905,0,0,155.5714286
317,0,0,0,0,1,0
5556845,0,3194977.144,3.286335345,0,0,3
5556762,0,3195003.607,3.286335345,0,0,3
46032976,111.8567323,4574691.21,94.35633337,0,0,38.625
46199756,195.9883378,4565184.914,150.0034313,0,0,57.5625
46458617,691.8826427,2906191.268,614.6937328,0,0,465.6041667
46105734,537.6247931,4080827.418,402.1837967,0,0,222.1818182
46220150,498.7960781,2025401.42,693.5111128,0,0,789.8058252
46087423,719.8109025,3595518.669,595.6897457,0,0,383.5333333
46286582,539.3039957,2094838.542,694.7367745,0,0,754.8229167
46344586,657.9396941,2489328.391,683.2908961,0,0,650.9552239
65185009,165.6167262,4687684.003,155.0522185,0,0,54.85
6021439,0,3430252.777,3.286335345,0,0,3
115818128,492.1017165,4634700.662,420.1372193,0,0,167.8918919
5253493,0,2933112.357,3.286335345,0,0,3
20240484,158.7891684,4349891.709,202.2030033,0,0,99.7
95,0,0,0,0,1,9
16547439,379.5738212,2282092.158,319.0069039,0,0,289.6666667
16951652,358.3122142,2283739.055,306.5110324,0,0,282
73,0,0,0,0,1,9
43,0,0,0,0,1,9
5190893,0,2896942.621,3.286335345,0,0,3
10156908,376.510624,3714373.77,264.3567665,0,0,142.875
67,0,0,0,0,1,9
5320047,0,3041218.643,3.286335345,0,0,3
116117449,110.7810433,4874137.271,112.2577966,0,0,35.43333333
116841989,262.3339929,4743077.689,198.6982592,0,0,74
116841908,262.3339929,4742984.115,198.6982592,0,0,74
117841963,262.3339929,4747422.498,198.6982592,0,0,74
5468666,0,3125331.694,3.286335345,0,0,3
115302014,199.2599495,4869218.172,151.4296245,0,0,42.1
116302347,262.3339929,4773301.97,198.6982592,0,0,74
5538050,0,3165706.771,3.286335345,0,0,3
115371139,234.5374686,4869551.917,182.7200927,0,0,50.66666667
5717816,0,3205351.196,3.033150178,0,0,3.5
65215225,157.9432036,4679620.351,141.2387712,0,0,52.25
5522493,0,3096192.151,3.033150178,0,0,3.5
65213979,66.2440773,4679938.392,96.12538934,0,0,35.8
5219068,190.6759904,1854707.105,147.108048,0,0,86.125
5474071,0,3067596.058,3.033150178,0,0,3.5
102,0,0,0,0,1,9
110145912,134.8077997,4863644.985,112.9003093,0,0,46.12903226
5171403,0,2893422.006,3.033150178,0,0,3.5
16175489,1650.686425,2397428.409,1352.809412,0,0,780
39858612,489.0911396,4708004.361,463.4510608,0,0,193.0714286
60750368,100.4859858,4745868.83,231.7617105,0,0,70.6
60160190,406.5083025,4886842.922,351.7882886,0,0,126.6666667
30005040,236.6389655,4636191.462,223.8416336,0,0,102.8333333
10065501,408.9850853,3311470.541,528.9760435,0,0,331.5
41,0,0,0,0,1,9
118233427,312.4596445,4653715.57,239.6770256,0,0,104.9166667
118859304,312.4596445,4663786.788,239.6770256,0,0,104.9166667
115218607,212.6226085,4873862.997,159.417225,0,0,43.83333333
115855785,92.89732013,4879851.051,102.6236469,0,0,30.26666667
116871553,983.9189686,4590696.838,759.5056431,0,0,338.2894737
15450586,234.0170934,3669533.936,191.0555766,0,0,104.7777778
73,0,0,0,0,1,9
5639304,0,3167643.038,3.286335345,0,0,3
50699,0,0,0,0,1,0
11233498,644.6558772,3141483.938,447.6043978,0,0,236
11172128,191.0209413,3286003.707,136.9626359,0,0,70.6
88,0,0,0,0,1,9
62,0,0,0,0,1,9
98,0,0,0,0,1,9
194025,0,0,0,0,1,0
66,0,0,0,0,1,9
69,0,0,0,0,1,9
4,0,0,0,0,1,9
3,0,0,0,0,1,9
58,0,0,0,0,1,9
55,0,0,0,0,1,9
19,0,0,0,0,1,9
19,0,0,0,0,1,9
94,0,0,0,0,1,9
72,0,0,0,0,1,9
64,0,0,0,0,1,9
61,0,0,0,0,1,9
100,0,0,0,0,1,9
53,0,0,0,0,1,9
115440540,102.6283169,4981694.037,85.45242026,0,0,22.6
6,0,0,0,0,1,9
15443108,83.39884092,3186485.824,209.5871094,0,0,83.83333333
15449086,82.99076254,3185967.66,200.2022055,0,0,80.83333333
15457571,83.39884092,3185233.826,215.2006815,0,0,85.58333333
15644884,99.17564985,2854229.606,250.5959563,0,0,129.8666667
16044416,106.9813068,2524204.926,245.8284383,0,0,177.2631579
16072767,107.1137765,2523652.436,247.3778008,0,0,178.1578947
16097059,106.9824752,2517717.705,249.6914095,0,0,179.2631579
15885764,104.8437613,2667600.906,231.5333726,0,0,148.2941176
15886337,104.8437613,2666224.766,234.1306545,0,0,149.4117647
15989052,105.3584867,2660234.366,235.2332732,0,0,150.2352941
18196279,636.1875705,1277554.473,743.8992788,0,0,638.0128205
199292,0,0,0,0,1,9
209611,0,0,0,0,1,9
210522,0,0,0,0,1,9
212036,0,0,0,0,1,9
217364,0,0,0,0,1,9
210783,0,0,0,0,1,9
203936,0,0,0,0,1,9
211747,0,0,0,0,1,9
211054,0,0,0,0,1,9
242795,0,0,0,0,1,9
231370,0,0,0,0,1,9
16969415,128.70169,2651453.667,248.8805065,0,0,203
16805147,128.7487402,2819379.391,239.9986024,0,0,173.2666667
16820762,126.7428499,2454023.44,238.9248039,0,0,173.45
16948865,126.7428499,2514378.65,242.2582952,0,0,182.2631579
16862210,126.7428499,2516282.47,242.2582952,0,0,182.2631579
16992819,126.7428499,2507450.399,242.2582952,0,0,182.2631579
209119,0,0,0,0,1,9
203666,0,0,0,0,1,9
202465,0,0,0,0,1,9
198955,0,0,0,0,1,9
209604,0,0,0,0,1,9
204232,0,0,0,0,1,9
5986989,0,3248977.476,3.286335345,0,0,3
11869587,831.464892,2858443.331,738.3466383,0,0,434.3076923
212006,0,138032.9005,0,0,1,8
1496555,170,400477.4061,254.5295029,0,0,146.4285714
213,0,0,0,0,1,0
1488634,170,395123.7221,253.9046151,0,0,146.1428571
179,0,0,0,0,1,0
1534157,205,406794.9112,257.6851623,0,0,153.4285714
257,0,0,0,0,1,0
6114000,0,2571256.324,0,0,0,0
13001436,139.7121964,762889.553,256.1369466,0,0,268.4337349
13002614,140.0658382,763318.3913,257.4999053,0,0,269.6506024
13009057,232.5556797,728137.4315,286.5540969,0,0,280.2022472
13120954,139.5520732,727123.475,257.1569473,0,0,270.1511628
13018887,140.0799884,766621.4262,256.2183645,0,0,267.575
13017672,140.141402,766627.3938,256.0997985,0,0,267.5375
239231,0,0,0,0,1,0
238196,0,0,0,0,1,0
234837,0,0,0,0,1,0
235399,0,0,0,0,1,0
244885,0,0,0,0,1,0
244704,0,0,0,0,1,0
5099011,0,2870609.967,0,0,0,0
5924739,0,3347712.2,0,0,0,0
60614495,651.8848197,4476727.239,598.9435922,0,0,339.0416667
10266984,1112.617014,2694259.651,865.6301654,0,0,603.6
60785931,217.6666667,4825349.269,186.2482937,0,0,65.16666667
437914,498,112424.9759,373.8718029,0,0,217.2857143
76,0,0,0,0,1,0
331,0,156.2705986,0,0,1,0
432555,647.9967593,104690.1796,510.6421883,0,0,334.375
441024,0,116279.4904,224.1329325,0,0,98.83333333
429771,510.5,110384.3194,391.1194328,0,0,231
420745,488,107442.4173,377.4537815,0,0,224.2857143
418760,458.5,107599.4314,361.5191904,0,0,217
515154,458,104091.926,360.9063986,0,0,216.5714286
1055537,488.5,243197.2796,377.8994575,0,0,224.5714286
1063744,210.5,246472.418,269.9631919,0,0,160.1428571
272,0,0,0,0,1,0
162,0,0,0,0,1,0
334,0,0,0,0,1,0
196,0,0,0,0,1,0
219,0,0,0,0,1,0
205,0,0,0,0,1,0
429617,210.5,110527.7948,269.6669904,0,0,160
413111,70,106250.2594,221.5064897,0,0,110.1428571
426487,0,115943.0844,227.5346128,0,0,100.3333333
430170,454.5,110635.0865,359.224338,0,0,215.8571429
187,0,0,0,0,1,0
151,0,0,0,0,1,0
174,0,0,0,0,1,0
429403,465,110366.4453,365.2642879,0,0,218.8571429
222,0,0,0,0,1,0
304,0,0,0,0,1,0
413568,455.5,106304.0451,359.7973388,0,0,216.1428571
215,0,0,0,0,1,0
425169,465,109117.6414,365.2642879,0,0,218.8571429
420047,459.5,107543.3948,361.7696337,0,0,217
235,0,0,0,0,1,0
417615,0,112890.3675,227.5346128,0,0,100.3333333
413732,465.5,106247.1976,365.5531767,0,0,219
183,0,0,0,0,1,0
416677,462.5,106839.0793,363.4992386,0,0,217.8571429
320,0,0,0,0,1,0
272,0,0,0,0,1,0
428148,471,109804.4696,368.4220212,0,0,220.2857143
273,0,0,0,0,1,0
428438,470,110071.2073,367.8411924,0,0,220
278,0,0,0,0,1,0
415898,465.5,106668.2964,365.2329736,0,0,218.7142857
432027,468.5,111026.6701,366.9707803,0,0,219.5714286
432810,457,111100.249,360.3314942,0,0,216.2857143
440690,0,120148.6398,226.7786838,0,0,100
418893,210.5,107474.3947,271.7432809,0,0,161
419455,463.5,107614.4515,364.0766942,0,0,218.1428571
415402,0,113279.1089,225.6447904,0,0,99.5
326,0,0,0,0,1,0
471,0,0,0,0,1,0
634,0,164.1015945,414.1197894,0,1,231.5
212,0,0,0,0,1,0
284,0,0,0,0,1,0
416311,210.5,107017.7584,267.5974789,0,0,159
316,0,0,0,0,1,0
428773,210.5,110263.277,261.4312256,0,0,156
415,0,0,0,0,1,0
431572,210.5,110873.0924,263.7726294,0,0,157.1428571
159,0,0,0,0,1,0
454088,210.5,117000.3585,261.723375,0,0,156.1428571
854,0,0,0,0,1,0
315,0,0,0,0,1,0
440903,210.5,113653.3604,261.4312256,0,0,156
122,0,0,0,0,1,0
466772,210.5,120356.9357,261.1392281,0,0,155.8571429
447718,210.5,115588.9084,264.0659753,0,0,157.2857143
325,0,0,0,0,1,0
428025,210.5,104033.0086,250.9575551,0,0,137.5
419150,210.5,107696.433,261.4312256,0,0,156
416729,210.5,106817.4661,262.0156756,0,0,156.2857143
419479,210.5,107633.4707,264.0659753,0,0,157.2857143
430047,210.5,110317.461,263.4794313,0,0,157
419148,210.5,107774.4574,262.600729,0,0,156.5714286
415038,210.5,106682.5343,263.4794313,0,0,157
208705,0,0,0,0,1,0
167,0,0,0,0,1,0
107,0,0,0,0,1,0
175,0,0,0,0,1,0
312,0,0,0,0,1,0
246,0,0,0,0,1,0
183,0,0,0,0,1,0
431727,0,117738.6713,254.3700903,0,0,112.1666667
431535,210.5,110844.7634,262.0156756,0,0,156.2857143
214,0,0,0,0,1,0
429617,210.5,110138.3047,263.1863815,0,0,156.8571429
249,0,0,0,0,1,0
432745,210.5,111131.416,260.8473829,0,0,155.7142857
240,0,0,0,0,1,0
427860,210.5,109872.5451,262.600729,0,0,156.5714286
317,0,0,0,0,1,0
55395913,0,4966047.902,3.081315546,0,1,3.692307692
45753181,0,4972251.038,3.089571903,0,1,3.818181818
45128185,0,4961548.56,3.089571903,0,1,3.818181818
5866318,0,3339995.535,3.286335345,0,0,3
10136718,174.5229211,3518047.365,163.8115448,0,0,90
123,0,0,0,0,1,9
5855570,0,3348725.547,3.286335345,0,0,3
115309850,943.7481411,4242222.205,795.0818335,0,0,459.1632653
115288798,66.71112071,4865479.008,110.7173093,0,0,30.53333333
116304362,66.71112071,4856615.508,110.7173093,0,0,30.53333333
5226539,0,2985995.697,3.286335345,0,0,3
5257767,0,3004028.609,3.286335345,0,0,3
115284401,30.92031588,4872056.791,63.4100667,0,0,18.23333333
116656552,173.6661274,4752888.968,190.0741576,0,0,72.90909091
118707937,164.2678945,4581881.36,197.4902936,0,0,81.7027027
115856702,225.450806,4874943.29,174.8308676,0,0,48.53333333
5741279,0,3282604.049,3.286335345,0,0,3
5674674,0,3244140.502,3.286335345,0,0,3
5741362,0,3283665.113,3.286335345,0,0,3
30345532,333.1235292,4107592.121,338.7833227,0,0,238.5625
30146735,163.4564162,4490616.089,281.21226,0,0,168.8461538
5184493,0,2960762.789,3.286335345,0,0,3
5184568,0,2960725.827,3.286335345,0,0,3
30418491,659.8957575,4353558.088,541.0368969,0,0,315.2857143
30481524,1412.787092,4625426.285,972.3267297,0,0,368.8333333
31161030,630.8531165,3783338.655,623.9339097,0,0,380.0526316
32856188,943.6484144,2334700.524,872.3143799,0,0,678.9056604
79,0,0,0,0,1,9
65,0,0,0,0,1,9
70,0,0,0,0,1,9
69,0,0,0,0,1,9
49513,428.0093457,11739.08616,319.4915324,0,0,187.8571429
50017,428.0093457,11766.44618,319.4915324,0,0,187.8571429
7344,0,0,0,0,1,9
15109,0,0,0,0,1,9
1017532,428.0093457,392359.1086,319.4915324,0,0,187.8571429
1028340,428.0093457,396777.8557,319.4915324,0,0,187.8571429
8257,0,0,0,0,1,9
22535,0,0,0,0,1,9
5864140,0,3357296.128,3.286335345,0,0,3
15868507,108.0370307,3610951.207,124.225089,0,0,63.3
15343732,951.6943277,2273048.284,924.7740048,0,0,726.7916667
108,0,0,0,0,1,9
5866234,0,3356400.586,3.286335345,0,0,3
110515913,121.7582725,4958739.261,185.9804371,0,0,50.72413793
18215512,839.6931985,169258.6116,1072.756774,0,0,1101.242823
24356993,1064.876491,1516087.738,1118.209911,0,0,1005.611111
116207506,1110.048266,2851791.864,1088.494879,0,0,863.2204724
116207946,1391.49186,2291833.982,1411.942404,0,0,1113.182266
117222608,1108.091768,2625373.114,1141.956451,0,0,946.1699346
117222527,978.4733409,3130499.218,958.764349,0,0,754.223301
109,0,0,0,0,1,9
74,0,0,0,0,1,9
5851082,0,3334298.773,3.033150178,0,0,3.5
60244208,459.1223633,4822295.709,421.6061364,0,0,164.7894737
110498768,679.6889427,4495562.783,493.7827832,0,0,186.75
5449993,0,3125951.061,3.286335345,0,0,3
53082200,588.839065,4628367.938,411.2819141,0,0,125.1666667
83323797,509.7792972,4800119.323,359.03128,0,0,94.04166667
5105585,267.9073223,2020318.718,334.0598749,0,0,197.1428571
5780440,0,3292859.699,3.286335345,0,0,3
126,0,0,0,0,1,9
5307085,0,1849623.057,2.927700219,0,0,2
115765110,579.2102889,4786282.488,424.0530533,0,0,146.2121212
119165,277.514414,24437.13896,216.0488949,0,0,132.1428571
5713455,0,3254691.209,3.286335345,0,0,3
7888,0,0,0,0,1,9
2488801,130.515644,865555.3675,141.7151878,0,0,80.75
5489426,0,3125567.337,3.286335345,0,0,3
5470636,0,3137833.101,3.286335345,0,0,3
117960326,279.9269973,4682898.581,207.2162513,0,0,75.47058824
118050369,320.6952603,4647467.12,240.4791763,0,0,105.5
5592266,0,3208448.955,3.286335345,0,0,3
69625173,623.5564857,4841425.284,715.1269875,0,0,282.5238095
5828076,0,3344249.857,3.286335345,0,0,3
5827934,0,3344393.439,3.286335345,0,0,3
115256684,97.68678924,4875694.534,84.41656822,0,0,28
19873388,163.9243728,4346908.604,137.3676553,0,0,72
5229396,344.6718246,1854553.562,269.0386176,0,0,154.625
6013866,0,3374733.134,3.033150178,0,0,3.5
85,0,0,0,0,1,9
189302,0,0,0,0,1,0
76,0,0,0,0,1,9
89,0,0,0,0,1,9
74138,427.5093566,13448.35131,319.0586321,0,0,187.5714286
82258,0,0,0,0,1,9
73862,427.5093566,13305.93759,319.0586321,0,0,187.5714286
82301,0,0,0,0,1,9
10843599,332.5672864,3477049.388,223.4734884,0,0,121.3333333
6773728,219.9909089,2228316.026,237.4533872,0,0,132.875
84,0,0,0,0,1,9
442,0,0,0,0,1,9
121,0,0,0,0,1,9
65152,0,0,0,0,1,9
65070,0,0,0,0,1,9
90409,1131.168238,16368.82998,792.9314396,0,0,387.8571429
90605,659.9872726,15876.40035,518.0637026,0,0,339.375
5686653,0,3254889.592,3.286335345,0,0,3
5697297,0,3260958.812,3.033150178,0,0,3.5
6014699,0,2163940.657,2.927700219,0,0,2
6014571,0,2162098.382,2.927700219,0,0,2
115732305,261.5302916,4877635.554,190.0056309,0,0,50.46666667
115732162,261.5302916,4880657.268,190.0056309,0,0,50.46666667
73606808,1070.949703,2621607.946,845.0632178,0,0,588.1368421
71679586,158.0512,3507657.889,279.9237459,0,0,259.32
71680089,156.746718,3420328.826,278.3910421,0,0,262.3018868
71712841,155.3592377,3265188.645,278.0412496,0,0,261.4035088
71511634,160.3433487,3637309.925,277.1630114,0,0,238.8043478
71713315,159.3640188,3538708.6,280.5766838,0,0,256.8367347
60395361,71,4918697.859,127.0143658,0,0,40.88888889
115849925,102.5174335,4870575.378,84.52462897,0,0,25.53333333
5050771,0,2895377.439,3.286335345,0,0,3
115944915,212.6226085,4869991.847,159.905113,0,0,44.03333333
115944773,212.6226085,4869897.499,159.905113,0,0,44.03333333
15751529,99.41998458,2838688.141,259.6835253,0,0,133.6
15617772,83.39884092,3178901.985,207.4516626,0,0,83.16666667
15477389,82.99076254,3185235.535,202.0659324,0,0,81.41666667
15492787,82.99076254,3181500.302,210.0692804,0,0,83.91666667
15905567,104.8437613,2665606.889,238.767868,0,0,151.7058824
15905048,104.8437613,2663269.943,233.3729378,0,0,149.1764706
16018373,107.1126095,2520404.793,249.3803056,0,0,179.2631579
16023755,106.9824752,2525547.036,254.7571547,0,0,182.0526316
16027790,107.1137765,2525490.856,249.6360298,0,0,179.3684211
16100594,105.1869085,2654710.007,232.8311192,0,0,149
18008180,567.2785454,1261663.471,704.0843877,0,0,622.2375
214621,0,0,0,0,1,9
270867,0,0,0,0,1,9
201570,0,0,0,0,1,9
228285,0,0,0,0,1,9
227812,0,0,0,0,1,9
199880,0,0,0,0,1,9
212832,0,0,0,0,1,9
201176,0,0,0,0,1,9
211937,0,0,0,0,1,9
212452,0,0,0,0,1,9
202743,0,0,0,0,1,9
16809430,128.7487402,2811914.907,239.9986024,0,0,173.2666667
16928851,126.7149031,2338180.038,246.0078166,0,0,196.4090909
16915744,126.7428499,2512551.164,242.2582952,0,0,182.2631579
16920598,126.7428499,2512913.957,242.2582952,0,0,182.2631579
16990298,128.70169,2648304.712,248.8805065,0,0,203
15855473,124.5047331,2664525.169,231.0458249,0,0,153.5882353
239086,0,0,0,0,1,9
217610,0,0,0,0,1,9
202429,0,0,0,0,1,9
212572,0,0,0,0,1,9
227728,0,0,0,0,1,9
209221,0,0,0,0,1,9
5932144,0,3245762.685,3.286335345,0,0,3
11763512,831.464892,2983057.695,759.2237095,0,0,470
200364,0,0,0,0,1,9
442999,170,109189.7389,254.5295029,0,0,146.4285714
1859,0,0,0,0,1,0
1379066,170,333696.7986,241.3006424,0,0,127.875
226564,0,0,0,0,1,0
1428627,205,364338.2693,257.6851623,0,0,153.4285714
365,0,0,0,0,1,0
5392180,0,2248183.8,0,0,0,0
6011878,0,3397416.766,0,0,0,0
5836440,0,3296739.58,0,0,0,0
10153323,1935.765792,3316745.1,1427.445582,0,0,814.1
6698797,1059.369413,1681973.938,928.706489,0,0,565.625
60795187,217.6666667,4821623.036,186.2482937,0,0,65.16666667
12520990,142.3517836,712378.7421,257.6930693,0,0,272.2906977
12518460,141.8887505,718790.2156,258.2487585,0,0,272.4302326
12536656,142.4442292,732412.122,258.8521803,0,0,270.8875
12535578,141.0298286,748270.1436,258.0430005,0,0,269.425
12536270,299.3508385,737034.2288,324.0158538,0,0,292.4216867
12649590,141.0369924,721274.6171,258.5084082,0,0,270.9277108
230953,0,0,0,0,1,0
232741,0,0,0,0,1,0
236720,0,0,0,0,1,0
214173,0,0,0,0,1,0
232507,0,0,0,0,1,0
215977,0,0,0,0,1,0
457111,457.5,118015.7768,350.2086878,0,0,206.7142857
194,0,0,0,0,1,0
416427,666.0834783,100950.6607,527.4835964,0,0,354.125
165,0,112.4299782,0,0,1,0
496372,507,102120.9101,389.6099698,0,0,230.5714286
267,0,0,0,0,1,0
432669,0,117821.0156,227.1566483,0,0,100.1666667
429489,491,110105.8175,380.5831756,0,0,226.4285714
650883,210.5,118567.0781,269.6669904,0,0,160
1086046,70,260317.5735,221.5064897,0,0,110.1428571
1102546,365.5,264918.7726,310.4498752,0,0,190.4285714
1302116,347.5,337863.3789,301.2243765,0,0,185.2857143
155,0,0,0,0,1,0
196,0,0,0,0,1,0
362,0,0,0,0,1,0
192,0,0,0,0,1,0
1245990,459.5,315164.3002,362.0940831,0,0,217.2857143
259,0,0,0,0,1,0
415311,454.5,106825.608,359.224338,0,0,215.8571429
226,0,0,0,0,1,0
428023,0,116708.74,227.5346128,0,0,100.3333333
1161,0,0,0,0,1,0
314,0,0,0,0,1,0
431196,465,110829.3859,365.2642879,0,0,218.8571429
272,0,0,0,0,1,0
419127,464.5,107798.0594,364.9755129,0,0,218.7142857
432091,466,111063.9443,365.8421791,0,0,219.1428571
338,0,0,0,0,1,0
431753,465,110808.5597,365.2642879,0,0,218.8571429
273,0,0,0,0,1,0
416867,457,100947.4243,342.9117152,0,0,189.25
419063,459.5,107595.9551,361.7696337,0,0,217
211,0,0,0,0,1,0
431756,470,110914.9547,367.8411924,0,0,220
428306,461.5,110046.182,362.9222418,0,0,217.5714286
262,0,0,0,0,1,0
427637,470,109719.6681,367.8411924,0,0,220
273,0,0,0,0,1,0
431699,0,117510.1507,226.7786838,0,0,100
427990,468.5,109926.7393,366.9707803,0,0,219.5714286
432709,456,111064.1675,359.7570609,0,0,216
419524,461,107745.395,362.6339162,0,0,217.4285714
431693,462.5,110838.5129,363.4992386,0,0,217.8571429
206989,0,0,0,0,1,0
273,0,0,0,0,1,0
239,0,0,0,0,1,0
424,0,0,0,0,1,0
313,0,0,0,0,1,0
336,0,0,0,0,1,0
415186,482,106656.1394,374.3785088,0,0,223
339,0,0,0,0,1,0
419234,210.5,107773.5686,267.5974789,0,0,159
523,0,0,0,0,1,0
213,0,0,0,0,1,0
419386,273.5,107676.1687,277.6466151,0,0,170.5714286
328,0,0,0,0,1,0
419435,210.5,107709.8481,261.723375,0,0,156.1428571
431555,210.5,110902.2972,264.6531085,0,0,157.5714286
712,0,0,0,0,1,0
417081,210.5,107105.7525,261.723375,0,0,156.1428571
274,0,0,0,0,1,0
429649,210.5,110323.6548,261.723375,0,0,156.1428571
321,0,0,0,0,1,0
418960,210.5,107690.0745,264.0659753,0,0,157.2857143
273,0,0,0,0,1,0
432148,210.5,111184.0563,263.7726294,0,0,157.1428571
457581,210.5,117913.252,260.8473829,0,0,155.7142857
418892,210.5,107671.7186,264.0659753,0,0,157.2857143
431341,210.5,110916.7889,264.0659753,0,0,157.2857143
437798,210.5,112545.444,261.4312256,0,0,156
416457,210.5,107040.3199,261.723375,0,0,156.1428571
276,0,0,0,0,1,0
348,0,0,0,0,1,0
219,0,0,0,0,1,0
570,0,0,0,0,1,0
419154,210.5,107654.4252,263.4794313,0,0,157
226,0,0,0,0,1,0
322,0,0,0,0,1,0
345,0,0,0,0,1,0
427864,210.5,109936.8362,263.1863815,0,0,156.8571429
273,0,0,0,0,1,0
415934,210.5,106803.0003,263.1863815,0,0,156.8571429
284,0,0,0,0,1,0
431668,210.5,111097.1885,262.600729,0,0,156.5714286
251,0,0,0,0,1,0
440919,210.5,113314.7494,260.5556905,0,0,155.5714286
273,0,0,0,0,1,0
429316,210.5,110449.6636,261.4312256,0,0,156
239,0,0,0,0,1,0
441308,210.5,113482.8778,261.723375,0,0,156.1428571
431691,210.5,111020.0412,263.7726294,0,0,157.1428571
227,0,0,0,0,1,0
241,0,0,0,0,1,0
5272831,0,3031040.131,3.286335345,0,0,3
46271585,1048.54145,3640413.873,850.1957151,0,0,486.4827586
5246591,0,3000807.073,3.286335345,0,0,3
116293992,1019.737718,2460604.435,1162.83052,0,0,999.5170455
2412,0,0,0,0,1,9
398052,728.7432104,105088.6087,605.2513978,0,0,417.3
5192773,0,2984809.269,3.286335345,0,0,3
5192861,0,2984922.081,3.286335345,0,0,3
115332423,1022.407878,4552673.637,726.7076635,0,0,286.5128205
5384574,0,3066195.139,3.286335345,0,0,3
115542036,848.3074774,3721550.942,815.9302619,0,0,600.1304348
5707613,0,3263670.675,3.286335345,0,0,3
115863882,30.92031588,4874081.945,62.05195534,0,0,17.96666667
115869582,50.53117849,4767807.506,86.90981762,0,0,32.63636364
6126662,0,3504502.189,3.286335345,0,0,3
117283703,1187.432508,3151160.812,1165.318649,0,0,858.6568627
5873550,0,3359591.683,3.286335345,0,0,3
5873757,0,3359637.083,3.286335345,0,0,3
118059311,325.9804216,4528862.018,247.0351371,0,0,123.0769231
118059477,343.6130214,4427853.992,261.1125422,0,0,142.3571429
5721552,0,3271353.917,3.286335345,0,0,3
115791088,22.11719534,4869803.121,82.35588912,0,0,21
5772244,0,3300708.504,3.286335345,0,0,3
118770475,986.2939461,3142912.41,988.2969434,0,0,776.8932039
5747103,0,3271084.608,3.286335345,0,0,3
48304,428.0093457,11774.17533,318.6466919,0,0,186.8571429
455,0,0,0,0,1,9
47411,428.0093457,11847.44615,318.6466919,0,0,186.8571429
242,0,0,0,0,1,9
2666736,382.8265926,610601.9664,288.9572056,0,0,145.1111111
49459,427.5093566,11811.93937,318.2149992,0,0,186.5714286
17173,0,0,0,0,1,9
6248,0,0,0,0,1,9
603592,428.0093457,223642.5558,318.6466919,0,0,186.8571429
6170,0,0,0,0,1,9
115181025,518.8330496,4779245.811,369.2160518,0,0,124.8181818
5923147,0,3340207.2,3.286335345,0,0,3
115963629,153.7441598,4822349.465,119.9090885,0,0,35.5483871
5516141,0,3171051.936,3.286335345,0,0,3
115667659,1086.369125,3523911.711,1026.776526,0,0,727.721519
117288608,1032.825753,1649207.421,1218.792313,0,0,1104.042079
117289340,1017.418974,2567409.09,1080.689181,0,0,925.6625
117291080,950.4282221,1960532.155,1089.592937,0,0,995.3191489
117446158,1068.666415,1889172.732,1167.512675,0,0,1013.754098
117294152,980.3100493,1889989.992,1135.241638,0,0,1052.537705
116073210,1044.9652,2112999.46,1144.35206,0,0,1004.627615
5428659,0,3096745.887,3.286335345,0,0,3
34794191,681.8537757,4356223.721,470.3746025,0,0,162.2857143
5768659,0,3298359.902,3.286335345,0,0,3
23244261,723.2586444,4005668.576,495.2409929,0,0,186.1666667
27051086,723.2586444,4255745.65,495.2409929,0,0,186.1666667
5301673,0,3028734.42,3.286335345,0,0,3
29614046,720.40093,4581192.941,492.8120644,0,0,184.5
5117549,0,2922484.983,3.286335345,0,0,3
24486576,836.750859,4053479.84,570.4749708,0,0,209.3333333
104536763,670.0572115,4677387.048,479.1976387,0,0,152.1875
5334742,0,3046337.29,3.286335345,0,0,3
115490090,66.176753,4872483.638,104.0350644,0,0,29.13333333
5679285,0,3189733.355,3.033150178,0,0,3.5
5679369,0,3192716.812,3.286335345,0,0,3
60684472,62.51399843,4874047.335,98.38167114,0,0,37.77777778
60688187,62.51399843,4875234.43,98.79434011,0,0,37.88888889
82840,894.1865018,13655.57053,923.1382536,0,0,774.4375
38759,0,0,0,0,1,9
273,0,0,0,0,1,9
96136,2833.059359,21198.40786,1838.981097,0,0,872.5
5863270,0,3336679.547,3.286335345,0,0,3
66450,659.8545294,15691.39072,517.7045489,0,0,338.25
316,0,0,0,0,1,9
66623,1131.003537,16680.8587,792.5827582,0,0,386.2857143
2915910,659.9872726,1073000.399,517.8555408,0,0,338.5
237,0,0,0,0,1,9
52403,0,0,0,0,1,9
5464731,0,3110429.293,3.286335345,0,0,3
23214714,708.6185988,1989357.706,801.5903804,0,0,747.4038462
5252987,0,1833026.126,2.927700219,0,0,2
115293482,97.17289452,4875898.013,98.91607173,0,0,29.5
115859198,515.928544,4787745.632,367.4177961,0,0,124.3939394
115659636,261.5302916,4879200.082,189.5226772,0,0,50.23333333
115334374,128.4392575,4874512.478,100.1209913,0,0,29.23333333
5679675,0,3234968.888,3.286335345,0,0,3
60812117,516.3005585,4746560.191,365.6605764,0,0,108.6
5597207,0,3157095.693,3.286335345,0,0,3
77595360,123.5428697,4275514.952,295.3950335,0,0,125.7333333
223595,155.5634919,67013.11204,200.8053784,0,0,142.8
127,0,0,0,0,1,9
